ra,dec,mjd,mag_auto,filter,exposure
190.6717022702701,-26.712429032678962,58205.05200621439,20.748438,r,c4d_180328_011453_ooi_r_v1
190.66782636507637,-26.71568525628528,58205.052372359205,20.336872,i,c4d_180328_011524_ooi_i_v1
190.65935991385768,-26.709816219804367,58205.052372359205,20.394144,i,c4d_180328_011524_ooi_i_v1
190.65934494004506,-26.709860729680138,58205.06235282216,20.487856,r,c4d_180328_012947_ooi_r_v1
190.65932662172486,-26.70984390994524,58205.06273251958,20.50909,i,c4d_180328_013020_ooi_i_v1
190.66786463568883,-26.71568199466858,58205.06273251958,20.587736,i,c4d_180328_013020_ooi_i_v1
190.6726236100321,-26.721503420236427,58205.06273251958,20.707144,i,c4d_180328_013020_ooi_i_v1
190.6593562560362,-26.7098361770367,58205.07137904875,20.343962,r,c4d_180328_014247_ooi_r_v1
190.65934711191537,-26.70980921041269,58205.071756779216,20.583809,i,c4d_180328_014319_ooi_i_v1
190.66787305995152,-26.71567295126131,58205.071756779216,20.599163,i,c4d_180328_014319_ooi_i_v1
190.65523192293057,-26.727041296577628,58205.07214749092,20.361206,z,c4d_180328_014353_ooi_z_v1
190.67256623653608,-26.72146734587188,58205.07214749092,20.40108,z,c4d_180328_014353_ooi_z_v1
190.65933152852247,-26.709860122880503,58205.07214749092,20.412048,z,c4d_180328_014353_ooi_z_v1
190.6593115390518,-26.70983294434554,58205.080696992576,20.600054,r,c4d_180328_015612_ooi_r_v1
190.6678672409612,-26.715693978423552,58205.08107003942,20.686733,i,c4d_180328_015644_ooi_i_v1
190.6593427325488,-26.70984460130269,58205.08107003942,20.65141,i,c4d_180328_015644_ooi_i_v1
190.67258891750726,-26.72147235100115,58205.081443823874,20.22196,z,c4d_180328_015716_ooi_z_v1
190.65933910877231,-26.70982860701889,58205.081443823874,20.534714,z,c4d_180328_015716_ooi_z_v1
190.66784742763272,-26.715663387259035,58205.081443823874,20.250862,z,c4d_180328_015716_ooi_z_v1
190.6592547039851,-26.709796990090222,58205.1634842027,20.509592,g,c4d_180328_035525_ooi_g_v1
190.65932627766037,-26.709824345540753,58205.16384434281,20.550312,r,c4d_180328_035556_ooi_r_v1
190.65526991704968,-26.727024794897368,58205.16423465032,21.067886,i,c4d_180328_035629_ooi_i_v1
190.66785066900448,-26.715670379370458,58205.16423465032,20.591019,i,c4d_180328_035629_ooi_i_v1
190.65244817563402,-26.73267701263601,58205.16423465032,21.082771,i,c4d_180328_035629_ooi_i_v1
190.65935377256966,-26.70984156298109,58205.16423465032,20.681551,i,c4d_180328_035629_ooi_i_v1
190.65523103821556,-26.72700668434711,58205.16461457638,20.544657,z,c4d_180328_035702_ooi_z_v1
190.65737002737094,-26.71942990406717,58205.16461457638,20.457718,z,c4d_180328_035702_ooi_z_v1
190.65935542052787,-26.709843291606017,58205.16461457638,20.674019,z,c4d_180328_035702_ooi_z_v1
190.65248947864245,-26.732638710982005,58205.16461457638,20.58581,z,c4d_180328_035702_ooi_z_v1
190.6717027716185,-26.712436973946488,58205.178725236095,20.230396,r,c4d_180328_041721_ooi_r_v1
190.65934574590432,-26.709825031751958,58205.178725236095,20.465076,r,c4d_180328_041721_ooi_r_v1
190.66787085331103,-26.715679607929285,58205.179160584696,20.60989,i,c4d_180328_041759_ooi_i_v1
190.6552216495435,-26.727014801562643,58205.179160584696,20.849998,i,c4d_180328_041759_ooi_i_v1
190.6593475392033,-26.709840698609714,58205.179160584696,20.341576,i,c4d_180328_041759_ooi_i_v1
190.65246744203571,-26.73269819737406,58205.179160584696,20.47938,i,c4d_180328_041759_ooi_i_v1
190.65324619445494,-26.733539631501507,58205.179160584696,21.177357,i,c4d_180328_041759_ooi_i_v1
190.67819768479166,-26.728785258977034,58205.17959260475,20.578775,z,c4d_180328_041836_ooi_z_v1
190.65231721981826,-26.728147904825352,58205.17959260475,20.552608,z,c4d_180328_041836_ooi_z_v1
190.65327740249532,-26.733524425710392,58205.17959260475,20.677544,z,c4d_180328_041836_ooi_z_v1
190.65523987848925,-26.727037107261186,58205.17959260475,20.585903,z,c4d_180328_041836_ooi_z_v1
190.65738623096186,-26.719455608816492,58205.17959260475,20.615656,z,c4d_180328_041836_ooi_z_v1
190.6593578217606,-26.709841751204834,58205.17959260475,20.73338,z,c4d_180328_041836_ooi_z_v1
190.67095216860432,-26.729302871437483,58205.17959260475,21.085587,z,c4d_180328_041836_ooi_z_v1
190.65934755453554,-26.709811347935602,58205.194119769614,20.808462,g,c4d_180328_043931_ooi_g_v1
190.65934622582083,-26.70983622249642,58205.19457262289,20.517801,r,c4d_180328_044011_ooi_r_v1
190.67258661601008,-26.72145272468871,58205.19500240777,20.358183,i,c4d_180328_044048_ooi_i_v1
190.66782768645413,-26.715669601990665,58205.19500240777,20.44608,i,c4d_180328_044048_ooi_i_v1
190.65933184981517,-26.709814248278075,58205.19500240777,20.43378,i,c4d_180328_044048_ooi_i_v1
190.65741686965725,-26.719466977102684,58205.19500240777,21.144009,i,c4d_180328_044048_ooi_i_v1
190.65244413813926,-26.732651875810067,58205.19500240777,20.817373,i,c4d_180328_044048_ooi_i_v1
190.65246249582097,-26.73267796467883,58205.195459749084,20.317371,z,c4d_180328_044127_ooi_z_v1
190.65325177554774,-26.73356136143428,58205.195459749084,20.553024,z,c4d_180328_044127_ooi_z_v1
190.65525041651415,-26.727036191325755,58205.195459749084,20.927507,z,c4d_180328_044127_ooi_z_v1
190.65742278979138,-26.719471929906522,58205.195459749084,20.60299,z,c4d_180328_044127_ooi_z_v1
190.6709878647233,-26.72929090338219,58205.195459749084,21.181433,z,c4d_180328_044127_ooi_z_v1
190.67319748474097,-26.73214325136482,58205.195459749084,21.088947,z,c4d_180328_044127_ooi_z_v1
190.67820386272462,-26.728776311926364,58205.195459749084,20.400887,z,c4d_180328_044127_ooi_z_v1
190.65241636081882,-26.728272261613423,58205.195459749084,20.861076,z,c4d_180328_044127_ooi_z_v1
190.65937028480943,-26.709834503744947,58205.209961201064,20.555473,g,c4d_180328_050220_ooi_g_v1
190.66470831941857,-26.726857643578416,58205.21039652312,21.029177,r,c4d_180328_050258_ooi_r_v1
190.65934711657647,-26.709848964757633,58205.21039652312,20.571339,r,c4d_180328_050258_ooi_r_v1
190.67170725431342,-26.712448724132077,58205.21039652312,20.291384,r,c4d_180328_050258_ooi_r_v1
190.6678516586428,-26.71564657920486,58205.210838668514,20.527187,i,c4d_180328_050336_ooi_i_v1
190.65245113765488,-26.732666185634752,58205.210838668514,20.5797,i,c4d_180328_050336_ooi_i_v1
190.65326503305798,-26.73355995223562,58205.210838668514,20.984568,i,c4d_180328_050336_ooi_i_v1
190.65520253117475,-26.72705794443448,58205.210838668514,21.127945,i,c4d_180328_050336_ooi_i_v1
190.67261460571817,-26.721482558717316,58205.210838668514,20.556688,i,c4d_180328_050336_ooi_i_v1
190.65935605587418,-26.709823289531194,58205.210838668514,20.494087,i,c4d_180328_050336_ooi_i_v1
190.65327775596947,-26.73353630294504,58205.21129231015,20.433764,z,c4d_180328_050415_ooi_z_v1
190.65245117593318,-26.73263486232991,58205.21129231015,20.44053,z,c4d_180328_050415_ooi_z_v1
190.67094064046844,-26.729293624614527,58205.21129231015,20.727552,z,c4d_180328_050415_ooi_z_v1
190.67823881766768,-26.728777090876854,58205.21129231015,20.671616,z,c4d_180328_050415_ooi_z_v1
190.6552746202642,-26.727020013455206,58205.21129231015,21.005463,z,c4d_180328_050415_ooi_z_v1
190.657417989141,-26.719452752654327,58205.21129231015,21.068926,z,c4d_180328_050415_ooi_z_v1
190.65933769309538,-26.70984336842639,58205.21129231015,20.358189,z,c4d_180328_050415_ooi_z_v1
190.66121878631816,-26.733511107316087,58205.21129231015,20.715141,z,c4d_180328_050415_ooi_z_v1
190.66870361078426,-26.72685516219103,58205.21129231015,20.621397,z,c4d_180328_050415_ooi_z_v1
190.65935578029573,-26.709831660135492,58205.2329535489,20.809694,g,c4d_180328_053527_ooi_g_v1
190.67168135669655,-26.712444701719757,58205.233391187154,20.31584,r,c4d_180328_053604_ooi_r_v1
190.65934836137174,-26.709852469544323,58205.233391187154,20.459959,r,c4d_180328_053604_ooi_r_v1
190.6678393485817,-26.715662320617152,58205.23381573334,20.45957,i,c4d_180328_053641_ooi_i_v1
190.65935295677008,-26.70983419732686,58205.23381573334,20.343388,i,c4d_180328_053641_ooi_i_v1
190.67256406032345,-26.7214426891805,58205.23381573334,20.519682,i,c4d_180328_053641_ooi_i_v1
190.65247111280098,-26.732730781535203,58205.23381573334,20.907879,i,c4d_180328_053641_ooi_i_v1
190.6552838103619,-26.727008414386887,58205.23381573334,21.034555,i,c4d_180328_053641_ooi_i_v1
190.6593341066037,-26.709829957811454,58205.23426028481,20.214725,z,c4d_180328_053720_ooi_z_v1
190.66121414385137,-26.733476036389206,58205.23426028481,20.634151,z,c4d_180328_053720_ooi_z_v1
190.65248291555932,-26.732682307221978,58205.23426028481,20.365744,z,c4d_180328_053720_ooi_z_v1
190.67824176569778,-26.728784304278825,58205.23426028481,20.720991,z,c4d_180328_053720_ooi_z_v1
190.67349196410763,-26.71835939221536,58205.23426028481,21.041513,z,c4d_180328_053720_ooi_z_v1
190.67101065428935,-26.729263367555532,58205.23426028481,20.939264,z,c4d_180328_053720_ooi_z_v1
190.6687278770309,-26.72683336784937,58205.23426028481,20.836094,z,c4d_180328_053720_ooi_z_v1
190.6532769948144,-26.733574834889613,58205.23426028481,20.458332,z,c4d_180328_053720_ooi_z_v1
190.6552428126217,-26.727048096913315,58205.23426028481,20.413252,z,c4d_180328_053720_ooi_z_v1
190.65741172331488,-26.719487025139188,58205.23426028481,20.881962,z,c4d_180328_053720_ooi_z_v1
190.65933969368075,-26.709852888995947,58205.26716282545,21.194,g,c4d_180328_062442_ooi_g_v1
190.65935538703923,-26.70982644848635,58205.26759198448,20.66658,r,c4d_180328_062519_ooi_r_v1
190.6716887940573,-26.712453142991297,58205.26759198448,20.310333,r,c4d_180328_062519_ooi_r_v1
190.65935027628103,-26.709843805936135,58205.268025116064,20.2901,i,c4d_180328_062557_ooi_i_v1
190.65525229596787,-26.727021775551687,58205.268025116064,20.729702,i,c4d_180328_062557_ooi_i_v1
190.67262322334633,-26.72145789975951,58205.268025116064,20.460436,i,c4d_180328_062557_ooi_i_v1
190.65118831435834,-26.7335406262279,58205.268025116064,20.874474,i,c4d_180328_062557_ooi_i_v1
190.6524167947984,-26.732675546998692,58205.268025116064,20.296682,i,c4d_180328_062557_ooi_i_v1
190.6678398533589,-26.7156726573901,58205.268025116064,20.548628,i,c4d_180328_062557_ooi_i_v1
190.67343108265342,-26.71841571206853,58205.26846818719,20.980131,z,c4d_180328_062635_ooi_z_v1
190.65327168755314,-26.733540936134332,58205.26846818719,20.580566,z,c4d_180328_062635_ooi_z_v1
190.65526398381155,-26.727029935923614,58205.26846818719,20.806408,z,c4d_180328_062635_ooi_z_v1
190.66868432495733,-26.726880890125056,58205.26846818719,21.18077,z,c4d_180328_062635_ooi_z_v1
190.65740003958504,-26.719453195473058,58205.26846818719,20.809649,z,c4d_180328_062635_ooi_z_v1
190.66120160007716,-26.733499369968886,58205.26846818719,21.093424,z,c4d_180328_062635_ooi_z_v1
190.6593229103316,-26.70984912736524,58205.26846818719,20.361334,z,c4d_180328_062635_ooi_z_v1
190.67819680328324,-26.728794205471207,58205.26846818719,20.739065,z,c4d_180328_062635_ooi_z_v1
190.67092317542392,-26.72930818376512,58205.26846818719,20.868042,z,c4d_180328_062635_ooi_z_v1
190.6524627421867,-26.73264722575511,58205.26846818719,20.266098,z,c4d_180328_062635_ooi_z_v1
190.65934784670597,-26.70982434679786,58205.30064110039,20.675339,g,c4d_180328_071255_ooi_g_v1
190.6716954647298,-26.712444546146507,58205.30107719544,20.226028,r,c4d_180328_071333_ooi_r_v1
190.65936636139426,-26.709831010758652,58205.30107719544,20.59038,r,c4d_180328_071333_ooi_r_v1
190.65245874993246,-26.73263424692567,58205.30151437642,20.674232,i,c4d_180328_071410_ooi_i_v1
190.6593504793905,-26.709855811766904,58205.30151437642,20.48583,i,c4d_180328_071410_ooi_i_v1
190.66784295049905,-26.715683718140124,58205.30151437642,20.236792,i,c4d_180328_071410_ooi_i_v1
190.67258058213596,-26.721462871915683,58205.30151437642,20.553131,i,c4d_180328_071410_ooi_i_v1
190.6552320456807,-26.727022580311026,58205.30151437642,21.077866,i,c4d_180328_071410_ooi_i_v1
190.67821165684288,-26.72876308308476,58205.30196279241,20.783674,z,c4d_180328_071449_ooi_z_v1
190.65739791246045,-26.719474346980768,58205.30196279241,20.833967,z,c4d_180328_071449_ooi_z_v1
190.65326133631245,-26.733588166672085,58205.30196279241,20.670065,z,c4d_180328_071449_ooi_z_v1
190.65243194163665,-26.728217786391458,58205.30196279241,20.371464,z,c4d_180328_071449_ooi_z_v1
190.6593494304112,-26.709839432742328,58205.30196279241,20.40293,z,c4d_180328_071449_ooi_z_v1
190.661243193,-26.733498556099498,58205.30196279241,21.05639,z,c4d_180328_071449_ooi_z_v1
190.67254153037285,-26.72145647334588,58205.30196279241,20.270084,z,c4d_180328_071449_ooi_z_v1
190.6552809819256,-26.727023336545177,58205.30196279241,20.720078,z,c4d_180328_071449_ooi_z_v1
190.6717430418549,-26.712426493986452,58206.05071710935,20.443396,r,c4d_180329_011301_ooi_r_v1
190.659339854439,-26.709812530213636,58206.05071710935,20.753162,r,c4d_180329_011301_ooi_r_v1
190.6593443532639,-26.709805248021556,58206.051143646706,20.32978,i,c4d_180329_011338_ooi_i_v1
190.67258113064193,-26.721495176947307,58206.051143646706,20.734785,i,c4d_180329_011338_ooi_i_v1
190.66786467092356,-26.715658354062526,58206.0515905614,20.318392,z,c4d_180329_011417_ooi_z_v1
190.6593609413173,-26.70984954424511,58206.0515905614,20.640879,z,c4d_180329_011417_ooi_z_v1
190.6782233360521,-26.7288152757573,58206.0515905614,21.031462,z,c4d_180329_011417_ooi_z_v1
190.6552650452384,-26.727083413866783,58206.0515905614,20.334162,z,c4d_180329_011417_ooi_z_v1
190.6524261978574,-26.73261923293639,58206.0515905614,20.529804,z,c4d_180329_011417_ooi_z_v1
190.65740592946864,-26.719488700836923,58206.0515905614,20.704588,z,c4d_180329_011417_ooi_z_v1
190.67169869621907,-26.712437215757557,58206.107569871936,20.434425,r,c4d_180329_023454_ooi_r_v1
190.65935272286026,-26.70981245180107,58206.107569871936,20.576433,r,c4d_180329_023454_ooi_r_v1
190.65242919662086,-26.732689457927798,58206.10800682753,20.923023,i,c4d_180329_023531_ooi_i_v1
190.66783841937442,-26.715641833474194,58206.10800682753,20.343597,i,c4d_180329_023531_ooi_i_v1
190.6726039732553,-26.721449510124287,58206.10800682753,20.267334,i,c4d_180329_023531_ooi_i_v1
190.67822143602464,-26.72878521335362,58206.10800682753,20.825188,i,c4d_180329_023531_ooi_i_v1
190.65932411507694,-26.709844905251572,58206.10800682753,20.312668,i,c4d_180329_023531_ooi_i_v1
190.6573840501813,-26.719443126452155,58206.10845545726,20.776566,z,c4d_180329_023610_ooi_z_v1
190.66117416768336,-26.733493980463955,58206.10845545726,20.495174,z,c4d_180329_023610_ooi_z_v1
190.655283282197,-26.72701580952652,58206.10845545726,20.29964,z,c4d_180329_023610_ooi_z_v1
190.65236574153056,-26.728226527931547,58206.10845545726,20.794933,z,c4d_180329_023610_ooi_z_v1
190.65329410627524,-26.733576415759174,58206.10845545726,20.594683,z,c4d_180329_023610_ooi_z_v1
190.67821199421348,-26.728802616225153,58206.10845545726,20.917112,z,c4d_180329_023610_ooi_z_v1
190.6593844889475,-26.709838712913477,58206.12335118558,20.675169,g,c4d_180329_025737_ooi_g_v1
190.65934861882053,-26.709846118217992,58206.12379873637,20.725058,r,c4d_180329_025816_ooi_r_v1
190.67167751532813,-26.712458468150565,58206.12379873637,20.31277,r,c4d_180329_025816_ooi_r_v1
190.65244020870531,-26.732716882624942,58206.12424782105,20.539492,i,c4d_180329_025855_ooi_i_v1
190.6532416500763,-26.73354099597746,58206.12424782105,20.82927,i,c4d_180329_025855_ooi_i_v1
190.67262272863178,-26.721450613925967,58206.12424782105,20.449041,i,c4d_180329_025855_ooi_i_v1
190.67092822052413,-26.72931607763357,58206.12424782105,21.190434,i,c4d_180329_025855_ooi_i_v1
190.66784600600178,-26.715684831476747,58206.12424782105,20.458532,i,c4d_180329_025855_ooi_i_v1
190.6782392164639,-26.72876416019037,58206.12424782105,21.03473,i,c4d_180329_025855_ooi_i_v1
190.65936453332753,-26.70984469172415,58206.12424782105,20.599377,i,c4d_180329_025855_ooi_i_v1
190.65527373674342,-26.727071319177167,58206.12424782105,20.901861,i,c4d_180329_025855_ooi_i_v1
190.65934006533433,-26.709850706955734,58206.124692029785,20.3649,z,c4d_180329_025933_ooi_z_v1
190.65739233122022,-26.719455093621807,58206.124692029785,20.48418,z,c4d_180329_025933_ooi_z_v1
190.6524543301072,-26.732657019542334,58206.124692029785,20.597002,z,c4d_180329_025933_ooi_z_v1
190.6552542396054,-26.7270371793488,58206.124692029785,20.765844,z,c4d_180329_025933_ooi_z_v1
190.67826871433806,-26.728754323835023,58206.124692029785,20.506002,z,c4d_180329_025933_ooi_z_v1
190.67258229252855,-26.72144419020704,58206.124692029785,20.216665,z,c4d_180329_025933_ooi_z_v1
190.67097368931445,-26.729258437888454,58206.124692029785,20.936932,z,c4d_180329_025933_ooi_z_v1
190.66120421845497,-26.733498057615346,58206.124692029785,20.69648,z,c4d_180329_025933_ooi_z_v1
190.67170209049286,-26.712438456720633,58206.141217147,20.301153,r,c4d_180329_032321_ooi_r_v1
190.6593560178568,-26.709813713695475,58206.141217147,20.574713,r,c4d_180329_032321_ooi_r_v1
190.6726158731072,-26.721515843798702,58206.14166116947,20.36731,i,c4d_180329_032359_ooi_i_v1
190.65245653501523,-26.732651813361787,58206.14166116947,20.981112,i,c4d_180329_032359_ooi_i_v1
190.6593503392495,-26.709835909072766,58206.14166116947,20.209488,i,c4d_180329_032359_ooi_i_v1
190.67816225116795,-26.72880036388578,58206.14166116947,20.94689,i,c4d_180329_032359_ooi_i_v1
190.66786341991764,-26.71562863367736,58206.14166116947,20.630941,i,c4d_180329_032359_ooi_i_v1
190.6574129319133,-26.719444474503174,58206.142098065466,20.386755,z,c4d_180329_032437_ooi_z_v1
190.65528752484065,-26.727021288504353,58206.142098065466,20.584536,z,c4d_180329_032437_ooi_z_v1
190.6725951179548,-26.721458641579577,58206.142098065466,20.236145,z,c4d_180329_032437_ooi_z_v1
190.6734672138628,-26.718421552129023,58206.142098065466,21.058567,z,c4d_180329_032437_ooi_z_v1
190.67822626560633,-26.728811878695144,58206.142098065466,20.69997,z,c4d_180329_032437_ooi_z_v1
190.6532389118144,-26.733586472324408,58206.142098065466,20.530262,z,c4d_180329_032437_ooi_z_v1
190.65935772348445,-26.7098419038166,58206.142098065466,20.449884,z,c4d_180329_032437_ooi_z_v1
190.65933733607122,-26.709874162570657,58206.166689702775,20.86614,g,c4d_180329_040001_ooi_g_v1
190.67168561602483,-26.71244051923259,58206.16713733692,20.230515,r,c4d_180329_040040_ooi_r_v1
190.651159626354,-26.73345359003612,58206.16713733692,21.150763,r,c4d_180329_040040_ooi_r_v1
190.65934032104173,-26.709817370356177,58206.16713733692,20.54163,r,c4d_180329_040040_ooi_r_v1
190.6725891472555,-26.721487360346067,58206.16756095458,20.518116,i,c4d_180329_040117_ooi_i_v1
190.66784579008777,-26.715629472348606,58206.16756095458,20.399788,i,c4d_180329_040117_ooi_i_v1
190.65934128338517,-26.709844121637428,58206.16756095458,20.3238,i,c4d_180329_040117_ooi_i_v1
190.65525799301415,-26.72705105237202,58206.16756095458,21.199917,i,c4d_180329_040117_ooi_i_v1
190.65330026360067,-26.733562163063784,58206.16756095458,21.0138,i,c4d_180329_040117_ooi_i_v1
190.65247868420732,-26.73268265356691,58206.16756095458,20.832705,i,c4d_180329_040117_ooi_i_v1
190.6524611736535,-26.732644485756197,58206.16801966401,20.38657,z,c4d_180329_040156_ooi_z_v1
190.65244121006083,-26.72820404428229,58206.16801966401,20.755121,z,c4d_180329_040156_ooi_z_v1
190.6593253282544,-26.70983251044944,58206.16801966401,20.420073,z,c4d_180329_040156_ooi_z_v1
190.66115957931558,-26.733482708078856,58206.16801966401,20.773466,z,c4d_180329_040156_ooi_z_v1
190.67346703261038,-26.718401693513997,58206.16801966401,21.040815,z,c4d_180329_040156_ooi_z_v1
190.67822781170588,-26.728780810119538,58206.16801966401,20.921003,z,c4d_180329_040156_ooi_z_v1
190.65324531200372,-26.733545178352625,58206.16801966401,20.581701,z,c4d_180329_040156_ooi_z_v1
190.65526751357245,-26.726999969247508,58206.16801966401,20.699493,z,c4d_180329_040156_ooi_z_v1
190.65739701045595,-26.71945530551004,58206.16801966401,20.57933,z,c4d_180329_040156_ooi_z_v1
190.65932616539246,-26.7098366462177,58206.185912228655,21.09753,g,c4d_180329_042742_ooi_g_v1
190.67169088928392,-26.71244135686526,58206.18635526998,20.385752,r,c4d_180329_042821_ooi_r_v1
190.65934617116713,-26.70984960510539,58206.18635526998,20.631706,r,c4d_180329_042821_ooi_r_v1
190.65526091528073,-26.727036808431144,58206.18679489661,21.062332,i,c4d_180329_042859_ooi_i_v1
190.6725846528373,-26.72144816944516,58206.18679489661,20.47365,i,c4d_180329_042859_ooi_i_v1
190.66786650008785,-26.715667367969353,58206.18679489661,20.277647,i,c4d_180329_042859_ooi_i_v1
190.65247021750992,-26.732645003175087,58206.18679489661,21.004261,i,c4d_180329_042859_ooi_i_v1
190.6593452395226,-26.709833011100134,58206.18679489661,20.365309,i,c4d_180329_042859_ooi_i_v1
190.67097228976579,-26.72926156435624,58206.18723829277,20.730291,z,c4d_180329_042937_ooi_z_v1
190.65244026767522,-26.728242382026686,58206.18723829277,20.75545,z,c4d_180329_042937_ooi_z_v1
190.65245089952447,-26.73265874258156,58206.18723829277,20.243046,z,c4d_180329_042937_ooi_z_v1
190.65524260111977,-26.727035307299328,58206.18723829277,20.665154,z,c4d_180329_042937_ooi_z_v1
190.65739868758436,-26.719438366714634,58206.18723829277,20.734133,z,c4d_180329_042937_ooi_z_v1
190.6593380997556,-26.709827454032403,58206.18723829277,20.210062,z,c4d_180329_042937_ooi_z_v1
190.66116519230152,-26.73345783299618,58206.18723829277,20.865118,z,c4d_180329_042937_ooi_z_v1
190.67821626203408,-26.728780323783806,58206.18723829277,20.848017,z,c4d_180329_042937_ooi_z_v1
190.65935924129016,-26.709832080199977,58206.204264949076,21.141731,g,c4d_180329_045408_ooi_g_v1
190.65935234601866,-26.70984678225625,58206.20471482398,20.54084,r,c4d_180329_045447_ooi_r_v1
190.67167553195873,-26.712452067314064,58206.20471482398,20.395597,r,c4d_180329_045447_ooi_r_v1
190.66469153875377,-26.72687471452043,58206.20471482398,21.159033,r,c4d_180329_045447_ooi_r_v1
190.6593493524393,-26.709831570383475,58206.20515629696,20.379148,i,c4d_180329_045525_ooi_i_v1
190.66785794780185,-26.71566786562577,58206.20515629696,20.465889,i,c4d_180329_045525_ooi_i_v1
190.67097529783365,-26.72927774723487,58206.20515629696,21.145746,i,c4d_180329_045525_ooi_i_v1
190.67255572845005,-26.72142902956814,58206.20515629696,20.222755,i,c4d_180329_045525_ooi_i_v1
190.65242751831246,-26.73265103301672,58206.20515629696,20.860544,i,c4d_180329_045525_ooi_i_v1
190.65320130914645,-26.733576277839195,58206.20515629696,20.69936,i,c4d_180329_045525_ooi_i_v1
190.6552833935495,-26.727039571077572,58206.20515629696,20.910332,i,c4d_180329_045525_ooi_i_v1
190.65744682877815,-26.71948334575895,58206.20515629696,21.1522,i,c4d_180329_045525_ooi_i_v1
190.6573874848728,-26.7194473269809,58206.20560704032,20.99893,z,c4d_180329_045604_ooi_z_v1
190.65244476623832,-26.732653183955275,58206.20560704032,20.347445,z,c4d_180329_045604_ooi_z_v1
190.65327614393968,-26.73352284366799,58206.20560704032,20.395222,z,c4d_180329_045604_ooi_z_v1
190.65525687753157,-26.727036984770425,58206.20560704032,20.662695,z,c4d_180329_045604_ooi_z_v1
190.67824064508807,-26.728754721897218,58206.20560704032,20.607563,z,c4d_180329_045604_ooi_z_v1
190.67346443303305,-26.718392906059403,58206.20560704032,20.598013,z,c4d_180329_045604_ooi_z_v1
190.65935701851495,-26.70983762288155,58206.20560704032,20.342453,z,c4d_180329_045604_ooi_z_v1
190.65933922389496,-26.70986771427463,58206.22846821323,20.722977,g,c4d_180329_052859_ooi_g_v1
190.65934443828132,-26.70983709313609,58206.22890649317,20.718624,r,c4d_180329_052937_ooi_r_v1
190.67168095919013,-26.71244350564814,58206.22890649317,20.23972,r,c4d_180329_052937_ooi_r_v1
190.66784932727967,-26.71565015434329,58206.229335920885,20.546959,i,c4d_180329_053014_ooi_i_v1
190.65245010535241,-26.73265048761191,58206.229335920885,20.710567,i,c4d_180329_053014_ooi_i_v1
190.67260547885044,-26.721451983470804,58206.229335920885,20.577217,i,c4d_180329_053014_ooi_i_v1
190.65933565447136,-26.7098505622133,58206.229335920885,20.258898,i,c4d_180329_053014_ooi_i_v1
190.65240832688403,-26.732715977224927,58206.22976065567,20.37941,z,c4d_180329_053051_ooi_z_v1
190.65742573329223,-26.719452286956955,58206.22976065567,20.960247,z,c4d_180329_053051_ooi_z_v1
190.66119440499074,-26.7335037048289,58206.22976065567,20.953856,z,c4d_180329_053051_ooi_z_v1
190.65521927302507,-26.72702322380171,58206.22976065567,20.553236,z,c4d_180329_053051_ooi_z_v1
190.67822902129697,-26.728756164414555,58206.22976065567,20.768608,z,c4d_180329_053051_ooi_z_v1
190.65934388141662,-26.70983265027609,58206.25237363437,20.80456,r,c4d_180329_060325_ooi_r_v1
190.6716875798679,-26.712452051067228,58206.25237363437,20.396137,r,c4d_180329_060325_ooi_r_v1
190.65243711302213,-26.732648883640763,58206.25282888813,21.160736,i,c4d_180329_060404_ooi_i_v1
190.66783991236613,-26.715651135026025,58206.25282888813,20.764387,i,c4d_180329_060404_ooi_i_v1
190.65935080998088,-26.709826452189045,58206.25282888813,20.421534,i,c4d_180329_060404_ooi_i_v1
190.655284009094,-26.72701562524986,58206.25282888813,20.883034,i,c4d_180329_060404_ooi_i_v1
190.65328107903602,-26.73354437957453,58206.25282888813,20.815857,i,c4d_180329_060404_ooi_i_v1
190.67819851186877,-26.728770808673,58206.253266003914,20.770128,z,c4d_180329_060442_ooi_z_v1
190.6532549012897,-26.733543965968224,58206.253266003914,20.530828,z,c4d_180329_060442_ooi_z_v1
190.65523544778003,-26.72700837470269,58206.253266003914,20.618364,z,c4d_180329_060442_ooi_z_v1
190.65934108566555,-26.70981759624047,58206.253266003914,20.454033,z,c4d_180329_060442_ooi_z_v1
190.67093868825938,-26.729256455526755,58206.253266003914,21.18246,z,c4d_180329_060442_ooi_z_v1
190.65932341715197,-26.70985695034826,58206.27866808977,21.133642,g,c4d_180329_064116_ooi_g_v1
190.65935347089842,-26.709836862358262,58206.27911219979,20.451159,r,c4d_180329_064155_ooi_r_v1
190.67166570326265,-26.712455918795403,58206.27911219979,20.273724,r,c4d_180329_064155_ooi_r_v1
190.65743839036534,-26.719457628522278,58206.279542815406,21.026783,i,c4d_180329_064232_ooi_i_v1
190.65523134082667,-26.72700502377416,58206.279542815406,21.087059,i,c4d_180329_064232_ooi_i_v1
190.67822736077312,-26.728761595974966,58206.279542815406,21.08074,i,c4d_180329_064232_ooi_i_v1
190.67262934935343,-26.72142356594035,58206.279542815406,20.360846,i,c4d_180329_064232_ooi_i_v1
190.6678411115541,-26.715643975265095,58206.279542815406,20.594934,i,c4d_180329_064232_ooi_i_v1
190.6593418921734,-26.709813352212908,58206.279542815406,20.227962,i,c4d_180329_064232_ooi_i_v1
190.67821186846496,-26.72876054717655,58206.2799840495,20.436659,z,c4d_180329_064310_ooi_z_v1
