id,ra,dec,pmra,pmdec,pmraerr,pmdecerr,gmag,rmag,imag,ndet,mjd,deltamjd,class_star,flags,random_id
27965_2924,269.5289039027023,45.914059066902574,79.508125,61.253338,97.08816,97.17351,21.446182,20.65822,99.99,9,57808.762029408994,735.9358,0.060843,0,20.070978
27493_6306,268.9087546382445,46.25717630357514,100.233215,55.252285,122.33866,122.90265,21.452332,20.752922,99.99,7,57940.84339599258,709.0366,0.102176,0,20.071606
28918_4964,269.1909541235944,45.24178800465425,48.709923,16.340046,47.24017,47.46148,20.046875,19.496098,99.99,8,57796.67179246142,735.96124,0.025208,3,20.072569
27962_787,267.1039926351086,45.67403582515831,26.51857,-92.095955,97.34052,97.38788,20.422466,20.092241,99.99,7,57735.55522915242,735.9629,0.017282,0,20.073599
30879_6528,272.2807969179511,43.65203078569951,-199.14767,55.060764,75.37698,75.54773,20.648335,19.40519,99.99,8,57672.53634451586,744.98944,0.018466,2,20.07447
30378_1635,267.98005281652456,43.63604040572474,60.16548,55.107243,86.75076,87.221176,21.771576,20.56667,99.99,8,57661.278413655,414.79755,0.032158,3,20.075092
27965_168,269.2485994919144,45.71250161988375,-48.278957,132.64445,58.7782,58.75824,20.52487,19.84375,99.99,7,57833.14175445819,735.96124,0.025155,0,20.07734
31880_7479,271.78721626573855,42.77181537542109,222.7764,26.443317,244.62076,244.76588,21.96519,20.55058,99.99,5,57826.37159519503,714.98096,0.017562,0,20.078407
31371_3871,267.6240964684935,43.2755681524151,64.79514,36.76062,34.32454,34.352287,21.28805,20.086937,99.99,12,57679.63576183111,421.78677,0.89034,3,20.079622
25647_4787,267.56890516453825,47.95309566483541,4.0705,41.218876,125.55451,125.87322,22.0625,20.807066,99.99,6,57769.747373029124,723.972,0.036839,2,20.080963
26108_2841,271.86113984080356,47.388020538582644,230.84625,-18.886856,66.287315,66.64277,21.284292,20.413479,99.99,6,57729.85267412096,732.0242,0.781413,2,20.082893
28917_6470,268.3967707016413,45.238771988753506,-105.79916,-21.185669,266.7787,266.89386,21.309525,20.375252,99.99,5,57815.61543342182,709.93176,0.01873,0,20.083284
31875_6805,268.3232320051972,42.65803903031292,-144.76503,8.200516,205.90982,205.97647,21.188313,20.131088,99.99,6,57783.67673441605,716.0248,0.01894,0,20.084435
28917_6130,267.9940095828486,44.884090736586835,-8.232697,-34.679707,179.87553,180.05727,21.765625,21.330126,99.99,6,57651.7465225372,372.01443,0.118305,0,20.088697
28918_959,268.5546467188045,44.66156124071779,-80.06975,-0.484399,99.54142,99.78866,21.5625,20.5836,99.99,7,57631.418669033264,379.97952,0.015662,3,20.088894
32897_557,270.7752180591877,42.02464431959758,109.41199,-91.01267,29.521946,33.758015,15.715568,15.328125,99.99,4,57627.67700150807,402.9967,0.999634,3,20.091055
31375_1386,270.0690918415624,43.30260822357011,-0.56889,190.3616,97.801796,97.99574,20.334803,99.99,99.99,7,57688.535679354136,414.80194,0.719866,3,20.091255
27967_1307,271.36266453765114,45.50091964733643,-30.99271,39.75228,71.20786,71.42727,21.360771,21.361055,99.99,9,57742.93421965201,743.98816,0.42671,3,20.091814
27029_1279,270.8915353876302,46.85142561975835,2.996989,66.75531,83.68011,83.8937,21.4375,21.245008,99.99,9,57621.17962786959,390.01453,0.938802,0,20.092585
27027_2665,269.290596980765,46.498031417705604,-28.11681,74.498535,9.618453,11.166233,18.106052,17.386562,99.99,11,57734.125998343385,729.964,0.984686,2,20.093407
25653_3686,272.13563498299436,47.664617169791086,65.43516,31.627352,29.68706,30.41752,21.715626,20.272383,99.99,5,57766.16826038016,732.0228,0.968945,3,20.09428
26568_2947,272.4590749994106,47.19941761716576,23.214266,83.67441,73.41501,74.08038,22,21.383505,99.99,7,57699.12487885303,732.0229,0.868269,0,20.094841
27962_4679,267.3714219487472,45.90140110862184,15.988953,-11.994112,139.4811,139.60954,21.9375,21.78125,99.99,4,57708.39832563698,735.9421,0.717529,0,20.095333
26567_4368,272.15266126102637,46.884079759904836,-47.09882,26.796974,59.91575,60.176594,20.030134,19.19248,99.99,7,57755.67693517244,734.01514,0.028497,0,20.095463
26563_5844,268.4623655651956,46.632716021503136,27.457535,-58.84281,19.95581,20.343933,19.404043,19.027231,99.99,8,57763.518536155054,725.97253,0.973206,0,20.096489
30379_5418,269.2310329620307,44.02550985083278,-71.442184,-130.57913,91.07274,91.19743,21.210718,21.002476,99.99,9,57691.40306029888,413.8089,0.591281,3,20.097256
32384_4895,269.8771797897145,42.39884104971229,-32.9104,5.042489,101.20699,101.463234,21.451363,20.861652,99.99,9,57686.74487153989,421.78046,0.027079,0,20.098423
27492_4093,268.2304624488515,46.260256896573026,54.34092,-21.103788,153.39725,153.59059,21.919367,20.869371,99.99,6,57830.24568501402,729.96545,0.046602,0,20.09961
26564_3917,269.6434886039572,46.95417323386309,179.98624,44.39298,225.90817,226.44733,21.84375,21.04894,99.99,6,57652.41548529174,380.05347,0.056768,0,20.0999
28916_1859,267.4021850329542,44.95884461196205,130.60597,5.726244,62.610165,63.41447,18.046875,15.02949,99.99,5,57672.21801850526,377.02066,0.026529,3,20.101189
31880_4189,271.7101872389814,42.69914364557718,-64.75936,56.584095,184.08005,184.2106,21.912382,20.997803,99.99,7,57690.68985777668,418.79852,0.027809,0,20.101967
28918_309,268.6762525524649,44.812822694108256,27.907995,73.326744,78.32838,78.63406,21.1875,20.771574,99.99,6,57649.58085333385,396.9844,0.861125,2,20.102606
26565_3338,270.46631495828456,47.051224510079614,-24.771233,54.529243,34.335117,34.932213,21.576324,20.145622,99.99,10,57756.99187336392,738.0064,0.039147,2,20.102766
28437_551,267.0398532537066,45.157073490440354,12.585748,-28.65768,134.77068,135.09995,21.5625,21.288897,99.99,7,57626.85254557098,376.04745,0.814488,0,20.103777
29404_12,270.84552134039365,44.54832981168097,32.064655,-57.04484,154.47456,154.59937,21.71875,21.112507,99.99,8,57662.42580329481,397.00803,0.009151,0,20.104542
27493_833,268.675217756383,45.910604914182485,-12.640981,180.38495,134.7789,134.88419,22.21875,21.572899,99.99,7,57834.280704001765,729.9647,0.116765,0,20.106255
27494_5369,269.77982954705953,46.41533020581523,16.124535,77.3354,60.34876,61.00843,21.875,20.375,99.99,5,57742.80674718814,729.964,0.97168,0,20.10696
32385_165,270.3489469283404,42.19354720692035,-22.439318,90.09445,218.73273,218.84587,20.695543,20.63041,99.99,8,57660.03998865798,427.77213,0.023407,3,20.10725
30872_5629,267.17497707438747,43.363531652160525,-50.523773,98.308136,117.46052,117.669174,22.057907,21.452288,99.99,9,57652.72765932408,413.80365,0.891547,0,20.107868
26567_2718,271.88444224416384,47.02574012935168,-54.49092,-0.051221,161.97371,162.06044,21.676327,20.687956,99.99,8,57726.501169307565,734.01514,0.009195,0,20.108036
28916_4741,267.1324904030378,44.89985669929088,-1.172039,23.957232,141.27557,141.55301,21.65625,21.245962,99.99,7,57626.85293908949,376.0502,0.329037,0,20.109118
31879_3675,271.22965843930615,42.57801325530309,-77.37152,63.86989,48.4021,48.630074,21.527647,20.589806,99.99,8,57709.77436362178,750.88086,0.927917,3,20.109379
26564_2265,269.99574625760806,47.090394193786,11.475633,-83.151054,232.81291,233.08931,21.828125,21.07269,99.99,6,57709.73880892216,729.9559,0.04276,0,20.110458
28438_2995,268.34569808807555,45.355708483429076,-19.161285,54.766617,58.16734,58.464348,21.009365,19.63556,99.99,8,57709.04060100892,735.9609,0.018902,0,20.111265
27962_2973,267.26000771648637,45.82775788563369,-73.17544,-2.15445,117.87938,117.95855,21.617655,21.101934,99.99,9,57846.52964010472,735.9421,0.016621,0,20.111368
28922_3677,271.68118777680365,45.03288050681907,27.057825,-8.339622,120.968155,133.72556,15.523438,15.25,99.99,3,57543.69247522423,62.867764,0.999349,2,20.111502
26109_2895,272.8980502506155,47.32998086434717,2205.1199,1315.3495,2409.9172,2410.62,22.40625,21.72242,99.99,5,57545.798068870885,50.902573,0.279646,0,20.11359
32384_1194,269.4744848413604,42.211326302020026,0.737678,-63.6775,104.1144,104.48304,21.765625,21.282187,99.99,7,57681.114438284254,421.7841,0.12725,0,20.115644
30874_933,268.7853999909139,43.2735770907266,39.607872,6.818791,95.63633,95.8564,21.46728,20.673012,99.99,9,57735.94817421994,743.9085,0.016268,0,20.11678
30379_3974,268.7918432805109,43.822206731494695,137.64447,10.370969,75.34534,75.6315,21.414316,19.987617,99.99,8,57713.77438623167,414.79483,0.017183,0,20.119923
31875_776,267.9554322417756,42.44789014097867,-26.625929,210.41827,147.67409,147.61731,20.192734,19.602015,99.99,9,57647.71522197981,427.7726,0.006696,0,20.122232
27966_171,270.1289574342936,45.93711060153969,15.301766,55.225563,29.939981,29.70533,20.915257,20.041647,99.99,10,57853.41037106882,743.9717,0.052147,0,20.125933
28441_210,270.70911683273954,45.04260486707314,22.402311,-5.325176,125.21924,125.44969,21.843779,20.934906,99.99,7,57688.70195087684,396.98178,0.066701,0,20.126493
25200_2436,270.7744196869061,47.774175242317526,-22.283348,52.30865,27.83436,29.217125,20.828022,19.879868,99.99,9,57696.730546238985,398.81424,0.793593,3,20.12719
32383_1021,268.808447577336,42.15968517054428,-22.18018,-49.678886,24.510534,25.386723,21.482285,20.129702,99.99,9,57649.70975165302,421.78717,0.978082,0,20.12751
26562_866,267.7926152793849,46.828051281747804,-10.453821,82.920746,56.641296,56.75207,20.399546,19.645365,99.99,7,57790.1285730776,729.964,0.024198,0,20.128527
30872_2878,267.7788571749016,43.54440082684726,-94.001114,31.877523,32.892105,33.960075,21.78125,20.853699,99.99,7,57682.40107267742,414.79755,0.829328,2,20.128622
30873_2202,267.8445715114777,43.14001676190844,-46.344322,-35.83633,37.97002,37.864487,22.11712,20.777431,99.99,8,57614.54255658906,376.04376,0.972961,0,20.129366
32382_2537,268.27171995067727,42.218688145691345,650.30347,-272.78134,432.08423,436.1027,19.828125,19.0462,99.99,5,57528.37171749817,74.838295,0.461755,3,20.130333
28439_2092,268.69022244242626,45.3062879699953,-33.40245,80.330154,29.586613,30.510036,21.578125,99.99,99.99,4,57793.17319793161,735.9643,0.964478,3,20.131735
28439_3425,268.77711258967133,45.53567175936729,-2.328123,-42.852276,157.29164,157.3641,21.666815,21.046875,99.99,6,57825.92810215716,735.9643,0.048154,0,20.13581
29399_1039,267.08174396227304,44.44813740282316,66.70682,-1.140679,30.08901,30.899899,21.7651,20.35132,99.99,8,57617.65819730959,378.0152,0.973938,0,20.137253
28917_1727,267.85240971845116,44.92221147276324,-13.622693,66.64003,56.575977,56.896618,20.5,19.149364,99.99,7,57631.70328585205,379.98517,0.023574,3,20.139156
30384_4401,272.28143562607727,43.81992672604314,56.32699,26.286774,55.025173,55.124878,21.856894,20.693737,99.99,8,57721.01205812255,744.98944,0.020908,3,20.13981
28442_5726,271.0974666859,45.51725363815914,42.17105,129.90662,152.65616,152.72824,20.975863,20.68472,99.99,7,57794.53870359349,737.99725,0.018417,0,20.140741
29893_1131,272.4423505695516,44.39109060550177,-106.02079,-154.12392,10.728173,11.022916,19.881876,18.507654,99.99,9,57737.9596445903,744.98804,0.889621,2,20.140854
30384_1307,272.548482568686,43.63161640714629,-108.70815,-10.650523,145.16255,145.21117,21.693096,21.006233,99.99,7,57589.1228904337,389.0281,0.01465,0,20.145796
25649_2358,268.8750817078298,47.70610074894304,13.439051,52.423344,14.031118,16.085476,20.487823,19.172722,99.99,8,57758.03815629397,726.9655,0.981323,2,20.146358
26568_654,272.87703491301505,46.89984696977707,80.73864,70.33349,62.463795,63.384544,22.15625,20.833748,99.99,6,57718.7626223925,738.0039,0.139903,0,20.148546
28442_6551,270.888508349744,45.46567931217502,-46.0847,28.411198,19.208448,22.274773,19.673946,18.671875,99.99,5,57687.00162099125,389.0147,0.981152,3,20.149189
30377_2440,267.3752737778554,43.87281335112108,106.667114,-130.10054,176.89473,177.10074,21.595213,20.615568,99.99,8,57669.254817475914,414.79398,0.005246,2,20.149443
29405_5994,271.75907076599714,44.74299795581295,-20.700918,-47.46188,14.656119,14.615912,18.57779,17.53125,99.99,7,57595.66912914234,388.04266,0.984235,0,20.151379
29892_4969,271.7816130525311,44.39595299502339,-9.256712,51.9032,49.837563,50.012825,20.05744,19.70448,99.99,9,57782.18059699636,744.98804,0.022909,0,20.152388
31875_5508,268.5140009334199,42.65806192192791,20.970081,-62.543503,15.859697,16.534765,14.728347,17.06948,99.99,9,57734.15190602032,756.8746,0.067761,3,20.153685
27024_3819,267.57352288820294,46.76476670507695,102.74929,52.906467,133.26341,133.34038,22.375,22.03125,99.99,5,57736.40991166486,729.9682,0.513501,0,20.154715
32892_5882,267.8798468011854,42.03259639095572,-144.05394,28.740168,42.16393,42.613373,22.1875,20.88077,99.99,7,57619.12901200121,381.02686,0.878348,0,20.155195
27966_4141,270.661068572567,45.5154068825053,48.416615,-38.298637,122.962494,123.0314,22.109375,21.68478,99.99,6,57828.60152407464,737.99725,0.554782,0,20.15715
27969_749,272.93476039673277,45.733123024214855,-36.28967,15.334015,94.66884,94.91412,21.203125,20.536997,99.99,6,57598.58432424247,407.02118,0.039223,0,20.157154
27492_2495,267.806415659297,46.11072894933728,6.338335,52.95057,48.941628,49.27252,21.618591,20.930214,99.99,8,57756.27679566457,729.9675,0.959167,0,20.161346
27494_3975,269.78908421977144,46.305877951320895,-21.331562,90.11514,60.30312,60.61557,21.828125,20.880486,99.99,6,57766.75459642227,735.9343,0.034032,0,20.161934
31374_4080,269.87672649970733,43.01546091254294,-22.318785,40.997055,90.02796,90.52731,20.486168,19.527979,99.99,6,57655.88524764334,414.8041,0.028353,0,20.1629
32383_4305,269.200391900943,42.338428731175874,-28.54621,115.77591,255.12982,255.52336,21.953125,20.74003,99.99,6,57586.55207242522,369.99225,0.044423,0,20.164532
27027_2996,269.545408514045,46.72505485940774,53.881073,13.021099,29.229866,30.210655,21.54892,20.443443,99.99,8,57756.41268825432,729.964,0.972839,0,20.16554
27026_1375,268.6558104822181,46.46206234581916,55.29396,93.119896,92.143875,92.2518,22.042768,21.873001,99.99,8,57760.90307580063,729.96533,0.820862,0,20.166397
26561_3276,267.42281764192444,47.043146969909714,-29.112793,243.35252,218.38731,218.39632,21.796875,21.09375,99.99,5,57737.80636536852,726.9733,0.048045,3,20.170063
30874_4623,268.75032108511164,43.49403121298691,-23.354675,61.18632,15.062984,15.609049,17.688007,17.24612,99.99,11,57733.67469465542,743.9017,0.940652,0,20.170492
30384_1994,272.58879525429825,43.9163258644502,-88.52802,3.916072,96.05747,96.31713,21.832363,20.77657,99.99,8,57762.40328316303,744.98944,0.037656,3,20.171104
32388_7165,272.41545222002725,42.34025595812631,-246.45279,129.98993,189.0019,190.34491,22.078125,20.734812,99.99,6,57587.59351568351,367.02493,0.927897,2,20.173544
31374_3719,269.9705497526077,43.06894683402676,51.493027,70.60753,20.01388,21.400068,19.344126,18.318121,99.99,9,57577.29008982698,380.99298,0.030511,2,20.175165
32381_1549,267.6552585959323,42.106821893638305,-188.4564,110.47718,197.98288,198.07867,22.024738,21.042795,99.99,9,57602.06392326961,382.0316,0.262378,2,20.17577
26567_3882,271.6265587880779,47.078138020030536,-8.030595,51.92482,68.78553,69.01253,22.078125,21.028265,99.99,7,57845.555995275,734.01514,0.125074,0,20.176996
27027_3141,269.39212214419086,46.65258443244094,5.871536,-122.48744,124.90701,125.1491,20.949274,20.604868,99.99,7,57594.525872518774,383.04416,0.981027,0,20.179705
30873_7082,268.42301522528794,43.70979513137272,101.23173,-80.961845,332.66574,332.86432,22.171875,21.703125,99.99,3,57655.05498755056,357.02997,0.197795,0,20.179766
27024_5990,267.34662909928556,46.588993603759995,-11.941516,-49.35342,13.338648,15.401781,19.781282,18.301115,99.99,7,57789.68530917381,725.97656,0.984096,0,20.182669
32891_5657,267.1296828945664,42.03295849773243,-6.833238,50.869534,20.597418,22.956,20.280018,19.009388,99.99,9,57688.47599994143,758.84686,0.983181,0,20.18273
26104_1570,268.7984993489154,47.39014712347972,-6.025793,64.08821,25.156387,27.121284,22.078125,20.642298,99.99,7,57686.84907910274,383.0304,0.978934,0,20.18375
26565_5249,270.4963880966777,46.7264099548644,-13.723695,75.13235,71.93069,72.12346,20.49144,19.92606,99.99,8,57769.24700875633,734.0218,0.025419,0,20.185081
27498_1754,272.3142291303268,46.26204599912853,-334.72595,370.43768,178.07005,199.93889,17.609375,16.662693,99.99,4,57540.65910388075,32.99368,0.990723,2,20.185617
26109_4413,272.70712241748043,47.21844938388166,21.967127,5.565235,114.39561,114.99569,21.921875,20.899504,99.99,4,57727.64975393284,729.02905,0.062403,0,20.186829
26568_2673,272.53472237261565,47.19141112583708,-5.630821,51.530613,64.09212,64.82254,20.701145,19.881952,99.99,8,57727.39341331506,732.0229,0.021844,0,20.18849
26562_4184,268.0653119518421,47.12837661653493,-1.463524,2.210765,97.46431,97.93007,21.933786,21.690134,99.99,8,57710.28309142409,729.9586,0.829712,0,20.188662
27965_2853,269.5514109613378,45.82520042771485,-16.252327,94.978485,63.938175,64.17649,21.9375,21.184702,99.99,7,57782.56531054786,735.9358,0.844622,0,20.189596
30377_2735,267.31727755625366,43.887798405403004,-23.522978,75.93542,194.14624,194.3497,21.618721,21.01888,99.99,9,57651.82908127881,414.79398,0.028435,0,20.19142
25199_6240,269.2545929403571,47.79938845371185,132.9504,-80.70996,295.39697,295.45135,21.68284,21.609375,99.99,4,57893.92666776967,696.94696,0.055983,0,20.197145
32381_6370,267.7674061440141,42.19937021841098,176.62038,239.8249,182.1329,182.24127,21.89149,21.039986,99.99,9,57601.957914700935,382.02872,0.050615,0,20.2009
31874_4247,267.43487003701154,42.760041577089744,-34.57051,45.853523,40.168804,41.006462,20.603317,19.441656,99.99,10,57606.67551942761,427.76648,0.041911,1,20.202044
30381_6558,270.1494080099139,44.079272079940104,59.89026,0.626428,49.823795,50.21222,21.8125,21.061134,99.99,8,57714.015659867495,413.8032,0.825134,0,20.206928
31874_3016,267.63097507477755,42.75890541108266,-16.932995,51.93195,55.215286,55.846363,20.047237,19.288883,99.99,10,57600.787814551455,427.76648,0.027264,0,20.208109
31876_6294,269.0055110025069,42.68588777267816,-129.15137,119.92683,264.04483,264.14105,21.889801,21.213484,99.99,6,57836.70573208388,716.0248,0.123759,0,20.209898
25653_3591,272.16271353771384,47.65851752629298,-2.05674,117.621315,293.74377,293.79312,22.250616,99.99,99.99,3,57666.7054128206,375.96964,0.653931,0,20.215405
30879_4481,272.57410274969783,43.483175071657875,29.008131,-41.745197,11.158755,12.27505,20.009174,18.744635,99.99,9,57779.72379197201,744.98944,0.982096,2,20.215643
31875_2505,268.3023148212458,42.46819859440439,-28.377615,46.88222,70.168785,70.299736,21.250057,19.894032,99.99,9,57647.71620552526,427.76974,0.025899,0,20.215929
31377_6376,271.83895481809395,43.178088508377506,-52.93162,-27.741207,62.257915,62.85813,21.571022,21.23289,99.99,10,57830.70789252487,714.98096,0.895288,0,20.216362
30380_6617,269.7446024437382,43.84774026376569,-67.19192,133.46619,28.414564,30.407679,20.765625,19.068968,99.99,6,57657.56547843999,391.0231,0.029559,2,20.216955
31876_5262,269.26471901402095,42.84905964117699,-75.31761,-0.18934,71.536285,71.70296,21.681993,20.852097,99.99,9,57811.606921608094,743.90576,0.231428,0,20.21833
27969_4403,272.3192212622256,45.82687005348969,-24.578547,-13.55178,168.41176,168.30815,21.34375,20.532633,99.99,7,57591.85036504854,398.032,0.041715,3,20.218506
28440_4857,269.8197995127861,45.611515731137374,35.998657,-65.9783,62.84592,63.412197,20.375763,20.03125,99.99,6,57939.12281261625,395.8886,0.979167,0,20.219145
32388_3236,272.8100078693944,42.208528670000554,28.962112,-73.27607,39.964787,40.53012,20.807556,20.474026,99.99,9,57812.390834249505,750.8814,0.956163,0,20.219255
29405_7789,272.13568641897103,44.64540949925372,-18.179129,-63.11014,535.42084,535.64087,21.817242,99.99,99.99,3,57680.32031553285,382.8826,0.658366,0,20.219667
31878_2680,270.17270439253053,42.56265857377949,-9.992719,-40.846462,107.77863,107.98241,22.015625,20.867647,99.99,7,57625.00326543701,387.02234,0.034452,0,20.21973
27964_5807,268.9431158430039,45.93253532405534,-12.380507,9.897775,106.26699,106.44993,22.048653,20.86471,99.99,8,57756.410282325465,729.9681,0.037825,0,20.22013
32893_4580,268.473256009674,42.14585250147738,80.78152,146.29695,80.22325,98.71037,15.973106,15.645224,99.99,5,57527.57332905838,74.838295,0.995313,0,20.220856
29889_6414,269.84798469876336,44.29109089199674,21.660635,36.44247,120.44577,120.67236,20.40625,19.88439,99.99,6,57712.57747415764,391.0191,0.015352,0,20.222265
31880_6657,272.12014012105595,42.32675107734865,111.86359,21.643606,103.18867,133.11604,15.640625,99.99,99.99,3,57554.36146828377,56.911106,0.999674,2,20.223953
29887_1649,267.8707143128253,44.15244480145968,6.483951,-139.35555,171.12746,171.51971,22.1875,21.175583,99.99,7,57633.25945642737,380.9789,0.022127,0,20.225645
28441_753,270.4912492344842,45.33943675658758,27.00163,84.74331,61.82634,61.979465,21.777296,21.493402,99.99,8,57760.01879047073,737.99725,0.505974,0,20.229725
30876_6938,270.34819689681984,43.469359963128014,14.603587,-58.563435,411.9888,412.14032,20.91318,20.439596,99.99,4,57728.11711598153,385.7823,0.014374,0,20.229866
29886_1413,267.0779521813035,44.01307575295147,-107.67975,-22.430592,170.11629,170.39668,21.88636,21.48834,99.99,8,57669.25751134165,414.77243,0.200261,0,20.230017
25648_6437,267.6488500991751,47.48531617232833,-70.5552,8.30399,136.56992,136.89235,20.02971,19.296875,99.99,5,57823.80139565794,705.03394,0.027075,0,20.231302
31881_6732,272.7879585376829,42.56653590566948,-57.219658,-53.07451,72.32755,72.48731,21.889118,21.531532,99.99,7,57787.971092007785,747.89276,0.832799,0,20.23311
31371_3277,267.3550166078454,42.98224702563444,-1.662652,52.103706,65.09152,65.6457,21.935411,20.839123,99.99,9,57648.39734728831,421.78265,0.893799,0,20.234928
26107_762,270.91656105221267,47.426262119116295,-37.248466,-25.858904,149.42407,149.56519,20.424032,20.578125,99.99,6,57783.71662884307,398.81152,0.495168,3,20.235123
32383_6503,268.68457956768776,42.182955913685774,-43.72807,-52.54614,123.99512,125.497894,19.61161,99.99,99.99,3,57787.625562485155,412.81326,0.066518,0,20.235617
30382_1922,270.78452693176183,43.94045065460332,28.612024,74.542175,111.34007,111.52124,22.038462,21.76615,99.99,7,57687.83966886305,398.00266,0.635742,0,20.236452
26105_126,269.98694465972034,47.49813212104184,75.129654,28.14305,98.34416,98.41595,21.992096,21.710135,99.99,9,57738.091485670564,388.04712,0.660421,0,20.236877
30876_3991,270.1746695664178,43.61910136409996,-9.9948,11.718287,102.91664,102.99746,21.162395,20.613262,99.99,10,57679.695202828196,413.8045,0.021707,3,20.239532
25647_5401,267.4461756122743,47.89246258510591,-56.836525,4.459404,27.961138,29.509443,21.9375,20.933052,99.99,7,57687.40792927305,377.0512,0.883301,0,20.240412
31371_4923,267.8150035843966,43.26858206049366,34.47109,49.28111,137.76736,137.902,21.559544,21.097982,99.99,9,57650.50170669927,421.78677,0.062593,3,20.242102
31880_413,271.52993607203894,42.69572282521988,183.67465,-134.74614,46.248653,46.64981,19.67027,18.812117,99.99,9,57691.077610138134,747.89087,0.022588,3,20.245363
27031_1355,272.4685984364178,46.8373775302684,20.918474,70.939606,102.148094,102.50706,22.021166,21.119423,99.99,7,57755.10747236,738.00793,0.085551,0,20.246033
27965_4024,269.910810485713,46.02895637096753,-23.844847,-3.242746,193.18903,193.37401,21.890625,20.821148,99.99,6,57714.2516548289,395.9856,0.007534,0,20.246405
30378_5450,268.33169848503854,43.84824261700084,-63.83887,-163.02162,56.310867,57.97938,21.9375,20.745012,99.99,7,57588.82378527655,380.99716,0.816895,2,20.24677
27494_1600,269.62505901165093,46.221827043274764,5.274848,-56.032734,69.00199,69.30059,19.898535,19.417458,99.99,8,57756.5379702957,735.9358,0.019478,2,20.247124
28923_3768,272.54454987878177,45.048775582305005,-26.748976,-21.33191,91.04716,91.2139,21.634096,20.633898,99.99,8,57810.4906804504,743.9939,0.008431,0,20.247128
28437_925,267.2317663286157,45.3182131112204,42.130497,34.945976,64.35876,64.38867,21.160568,20.672281,99.99,14,57731.48938075453,735.9667,0.160417,0,20.249113
27030_4925,271.98680702119344,46.72923357189316,17.758894,51.14921,25.001705,25.238644,20.802408,20.300348,99.99,10,57759.203170169516,738.00793,0.980371,0,20.249279
27026_1635,268.6082288974804,46.405864308303556,-51.0286,116.463295,115.27605,115.30652,22.234375,21.372663,99.99,8,57752.16071523924,729.96533,0.138467,0,20.25
27491_3632,267.43900001992495,46.305443111498306,80.03335,9.409171,99.632095,99.700516,21.89947,20.956537,99.99,6,57772.08450241177,735.94,0.31901,0,20.250034
31372_2561,267.9144733240842,42.91977740865426,25.190474,64.98015,56.03455,56.57085,21.75241,20.681316,99.99,8,57705.62459185964,421.7888,0.932373,0,20.250235
30379_5483,269.2160749816193,44.017676540258556,17.489485,44.080498,104.20048,104.3566,21.151667,20.45303,99.99,8,57713.90016447968,413.8089,0.016811,0,20.25126
28438_5341,268.2097562990345,45.49290579875908,45.81736,-28.01378,40.387943,40.76095,21.558788,20.059273,99.99,10,57712.01036769617,735.9609,0.074965,0,20.252064
30377_117,267.1174079449362,43.53982556941767,178.244,21.051672,212.20071,211.84543,22.1875,21.599863,99.99,6,57589.25075724783,369.05478,0.773071,0,20.25215
27966_5663,270.4832496432182,45.57058052124742,25.070143,0.355756,92.97792,93.14108,21.370386,20.985783,99.99,10,57825.900069320014,713.0836,0.320331,0,20.252472
31370_2952,267.0580123673644,43.02697645097849,-118.33484,-17.237455,148.5398,148.5387,21.214691,20.724966,99.99,9,57603.415035342594,368.05798,0.010644,0,20.253239
31373_3282,268.865117170034,43.13971126016576,25.802498,48.805164,27.017115,27.476952,19.158695,18.179113,99.99,9,57735.83681757003,743.9085,0.028597,3,20.254877
25653_4293,272.29551515857446,47.47773732222114,-82.61773,51.644695,248.64842,248.8431,22.264132,21.625,99.99,5,57617.20040369024,384.02863,0.326094,3,20.257296
29399_723,267.1316566368655,44.43604665956101,40.146217,7.214683,141.81122,141.95601,21.543758,20.518143,99.99,9,57606.40830887404,378.0152,0.033966,0,20.25768
29400_6972,268.3021289477067,44.875615299623114,-8.363383,11.975917,129.49675,129.77855,21.75,20.332052,99.99,6,57651.74797303098,372.01443,0.01335,0,20.257864
31878_1623,270.32532730652696,42.70381620906507,50.323673,11.018465,76.90488,77.1415,20.934141,20.13672,99.99,7,57735.56365314206,421.78046,0.024927,0,20.257925
27025_1024,267.8883021946245,46.62131922054003,-86.41749,-52.80691,75.67085,76.18294,21.390625,20.981293,99.99,6,57654.56606018954,383.03574,0.939372,0,20.258705
26564_4528,269.37968646522387,46.955329474625074,43.529106,-0.912029,142.19458,142.31857,19.671875,18.853464,99.99,6,57598.57782298466,380.05347,0.028053,0,20.258852
28444_390,272.5136480531433,45.37836377703578,31.541899,107.05539,177.2436,177.26607,21.859375,21.430319,99.99,6,57777.06896062746,743.9897,0.17303,0,20.259335
26564_1225,269.3775598577445,46.74362917787323,82.01856,16.908087,112.50464,113.286476,20.891148,19.541193,99.99,8,57589.13748508738,383.04416,0.981384,2,20.26364
27965_5501,269.78483304020995,46.05376009599338,-10.426702,54.904793,68.11833,68.47004,21.421875,20.304144,99.99,5,57818.416788850074,725.974,0.030093,0,20.263756
27967_5612,271.23398136002777,45.752548656997895,-19.875803,58.164703,28.63333,28.803904,21.765625,20.640625,99.99,5,57613.407760706636,384.04285,0.725561,3,20.26954
32382_2270,268.331148854313,42.14626391474537,84.88638,-32.56873,270.14438,270.09415,22,99.99,99.99,3,57629.78838423671,382.02872,0.570231,0,20.272572
